timestamp,gateway_address,node_address,is_alive,success_rate_30s,success_rate_total,pdr_downlink,pdr_uplink,rssi_node_dbm,rssi_gw_dbm,avg_latency_edge_ms,avg_latency_cloud_ms,last_latency_edge_ms,last_latency_cloud_ms
2025-09-11T17:18:41.800313,0x24374C76B5CF8604,0xE26E0464A4FE9291,True,100.00%,100.00%,0.00%,0.00%,-22,-31,220.61,220.61,234.61,234.61
2025-09-11T17:18:41.800313,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,True,100.00%,100.00%,0.00%,0.00%,-26,-34,218.99,218.99,77.58,77.58
2025-09-11T17:18:41.800313,0x24374C76B5CF8604,0xF1B028C6B39693A5,True,100.00%,100.00%,0.00%,0.00%,-33,-43,206.97,206.97,193.44,193.44
2025-09-11T17:18:41.800313,0x24374C76B5CF8604,0x18AEAF2D1A44956C,True,100.00%,100.00%,0.00%,0.00%,-27,-34,193.93,193.93,41.23,41.23
2025-09-11T17:18:41.800313,0x24374C76B5CF8604,0xBCB2E712F6D078E2,True,100.00%,100.00%,0.00%,0.00%,-29,-36,196.23,196.23,151.76,151.76
2025-09-11T17:18:41.800313,0x24374C76B5CF8604,0x4FB05AEE6FCA046D,True,100.00%,100.00%,0.00%,0.00%,-36,-50,223.04,223.04,260.08,260.08
2025-09-11T17:18:41.800313,0x24374C76B5CF8604,0x7AB893A1407FC78B,True,100.00%,100.00%,0.00%,0.00%,-27,-35,226.54,226.54,97.52,97.52
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0x8C3BDCC588440DCA,True,100.00%,100.00%,0.00%,0.00%,-26,-37,194.32,194.32,152.56,152.56
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0x7DE4C0586D06974B,True,100.00%,100.00%,0.00%,0.00%,-32,-40,233.65,233.65,261.10,261.10
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0xE465587BB61A99A9,True,100.00%,100.00%,0.00%,0.00%,-30,-38,204.88,204.88,108.15,108.15
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0x9579960F203ADE95,True,100.00%,100.00%,0.00%,0.00%,-33,-42,208.90,208.90,216.51,216.51
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0x258B330DDDAFDE9C,True,100.00%,100.00%,0.00%,0.00%,-36,-46,216.49,216.49,38.23,38.23
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0xECC4E0DBD527FC99,True,100.00%,100.00%,0.00%,0.00%,-34,-43,223.50,223.50,415.05,415.05
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0x0A833E78880C6DC5,True,100.00%,100.00%,0.00%,0.00%,-31,-46,227.42,227.42,263.37,263.37
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0x55DA7FF0F238A844,True,100.00%,100.00%,0.00%,0.00%,-30,-36,244.17,244.17,392.06,392.06
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0x150E3BE9B7C78815,True,100.00%,100.00%,0.00%,0.00%,-28,-36,181.70,181.70,235.63,235.63
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,True,100.00%,100.00%,0.00%,0.00%,-27,-36,216.53,216.53,79.25,79.25
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0x44E5B4534F8DBC91,True,100.00%,100.00%,0.00%,0.00%,-30,-41,237.92,237.92,191.86,191.86
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,True,100.00%,100.00%,0.00%,0.00%,-31,-39,176.24,176.24,304.60,304.60
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0x83C6ECAC460B23F3,True,100.00%,100.00%,0.00%,0.00%,-38,-44,255.64,255.64,142.23,142.23
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0xE26E0464A4FE9291,True,100.00%,100.00%,0.00%,0.00%,-23,-32,211.19,211.19,218.61,218.61
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,True,100.00%,100.00%,0.00%,0.00%,-27,-32,227.21,227.21,327.57,327.57
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0xF1B028C6B39693A5,True,100.00%,100.00%,0.00%,0.00%,-35,-41,215.24,215.24,174.63,174.63
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0x18AEAF2D1A44956C,True,100.00%,100.00%,0.00%,0.00%,-25,-35,166.96,166.96,21.27,21.27
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0xBCB2E712F6D078E2,True,100.00%,100.00%,0.00%,0.00%,-29,-36,196.23,196.23,151.76,151.76
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0x4FB05AEE6FCA046D,True,100.00%,100.00%,0.00%,0.00%,-36,-50,223.04,223.04,260.08,260.08
2025-09-11T17:18:42.846720,0x24374C76B5CF8604,0x7AB893A1407FC78B,True,100.00%,100.00%,0.00%,0.00%,-27,-35,226.54,226.54,97.52,97.52
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0x8C3BDCC588440DCA,True,100.00%,100.00%,0.00%,0.00%,-26,-34,202.16,202.16,405.94,405.94
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0x7DE4C0586D06974B,True,100.00%,100.00%,0.00%,0.00%,-32,-42,241.52,241.52,249.38,249.38
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0xE465587BB61A99A9,True,100.00%,100.00%,0.00%,0.00%,-30,-40,195.13,195.13,97.74,97.74
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0x9579960F203ADE95,True,100.00%,100.00%,0.00%,0.00%,-33,-42,208.90,208.90,216.51,216.51
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0x258B330DDDAFDE9C,True,100.00%,100.00%,0.00%,0.00%,-36,-46,216.49,216.49,38.23,38.23
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0xECC4E0DBD527FC99,True,100.00%,100.00%,0.00%,0.00%,-34,-43,223.50,223.50,415.05,415.05
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0x0A833E78880C6DC5,True,100.00%,100.00%,0.00%,0.00%,-31,-46,227.42,227.42,263.37,263.37
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0x55DA7FF0F238A844,True,100.00%,100.00%,0.00%,0.00%,-30,-36,244.17,244.17,392.06,392.06
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0x150E3BE9B7C78815,True,100.00%,100.00%,0.00%,0.00%,-28,-36,181.70,181.70,235.63,235.63
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,True,100.00%,100.00%,0.00%,0.00%,-27,-36,216.53,216.53,79.25,79.25
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0x44E5B4534F8DBC91,True,100.00%,100.00%,0.00%,0.00%,-30,-41,237.92,237.92,191.86,191.86
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,True,100.00%,100.00%,0.00%,0.00%,-31,-39,176.24,176.24,304.60,304.60
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0x83C6ECAC460B23F3,True,100.00%,100.00%,0.00%,0.00%,-38,-44,255.64,255.64,142.23,142.23
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0xE26E0464A4FE9291,True,100.00%,100.00%,0.00%,0.00%,-23,-32,211.19,211.19,218.61,218.61
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,True,100.00%,100.00%,0.00%,0.00%,-27,-32,227.21,227.21,327.57,327.57
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0xF1B028C6B39693A5,True,100.00%,100.00%,0.00%,0.00%,-35,-41,215.24,215.24,174.63,174.63
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0x18AEAF2D1A44956C,True,100.00%,100.00%,0.00%,0.00%,-25,-35,166.96,166.96,21.27,21.27
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0xBCB2E712F6D078E2,True,100.00%,100.00%,0.00%,0.00%,-27,-36,206.26,206.26,394.56,394.56
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0x4FB05AEE6FCA046D,True,100.00%,100.00%,0.00%,0.00%,-34,-44,231.05,231.05,237.90,237.90
2025-09-11T17:18:43.907652,0x24374C76B5CF8604,0x7AB893A1407FC78B,True,100.00%,100.00%,0.00%,0.00%,-27,-36,216.76,216.76,81.22,81.22
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0x8C3BDCC588440DCA,True,100.00%,100.00%,0.00%,0.00%,-26,-34,202.16,202.16,405.94,405.94
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0x7DE4C0586D06974B,True,100.00%,100.00%,0.00%,0.00%,-32,-42,241.52,241.52,249.38,249.38
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0xE465587BB61A99A9,True,100.00%,100.00%,0.00%,0.00%,-30,-40,195.13,195.13,97.74,97.74
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0x9579960F203ADE95,True,100.00%,100.00%,0.00%,0.00%,-32,-44,234.47,234.47,470.92,470.92
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0x258B330DDDAFDE9C,True,100.00%,100.00%,0.00%,0.00%,-35,-43,209.30,209.30,317.45,317.45
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0xECC4E0DBD527FC99,True,100.00%,100.00%,0.00%,0.00%,-33,-42,215.99,215.99,163.01,163.01
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0x0A833E78880C6DC5,True,100.00%,100.00%,0.00%,0.00%,-31,-43,237.59,237.59,275.29,275.29
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0x55DA7FF0F238A844,True,100.00%,100.00%,0.00%,0.00%,-29,-37,234.29,234.29,119.44,119.44
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0x150E3BE9B7C78815,True,100.00%,100.00%,0.00%,0.00%,-30,-38,191.98,191.98,230.08,230.08
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,True,100.00%,100.00%,0.00%,0.00%,-25,-34,228.93,228.93,339.75,339.75
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0x44E5B4534F8DBC91,True,100.00%,100.00%,0.00%,0.00%,-32,-38,215.05,215.05,185.48,185.48
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,True,100.00%,100.00%,0.00%,0.00%,-30,-40,173.49,173.49,31.75,31.75
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0x83C6ECAC460B23F3,True,100.00%,100.00%,0.00%,0.00%,-38,-44,255.64,255.64,142.23,142.23
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0xE26E0464A4FE9291,True,100.00%,100.00%,0.00%,0.00%,-23,-32,211.19,211.19,218.61,218.61
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,True,100.00%,100.00%,0.00%,0.00%,-27,-32,227.21,227.21,327.57,327.57
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0xF1B028C6B39693A5,True,100.00%,100.00%,0.00%,0.00%,-35,-41,215.24,215.24,174.63,174.63
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0x18AEAF2D1A44956C,True,100.00%,100.00%,0.00%,0.00%,-25,-35,166.96,166.96,21.27,21.27
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0xBCB2E712F6D078E2,True,100.00%,100.00%,0.00%,0.00%,-27,-36,206.26,206.26,394.56,394.56
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0x4FB05AEE6FCA046D,True,100.00%,100.00%,0.00%,0.00%,-34,-44,231.05,231.05,237.90,237.90
2025-09-11T17:18:44.941046,0x24374C76B5CF8604,0x7AB893A1407FC78B,True,100.00%,100.00%,0.00%,0.00%,-27,-36,216.76,216.76,81.22,81.22
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0x8C3BDCC588440DCA,True,100.00%,100.00%,0.00%,0.00%,-26,-34,202.16,202.16,405.94,405.94
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0x7DE4C0586D06974B,True,100.00%,100.00%,0.00%,0.00%,-32,-42,241.52,241.52,249.38,249.38
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0xE465587BB61A99A9,True,100.00%,100.00%,0.00%,0.00%,-30,-40,195.13,195.13,97.74,97.74
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0x9579960F203ADE95,True,100.00%,100.00%,0.00%,0.00%,-32,-44,234.47,234.47,470.92,470.92
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0x258B330DDDAFDE9C,True,100.00%,100.00%,0.00%,0.00%,-35,-43,209.30,209.30,317.45,317.45
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0xECC4E0DBD527FC99,True,100.00%,100.00%,0.00%,0.00%,-33,-42,215.99,215.99,163.01,163.01
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0x0A833E78880C6DC5,True,100.00%,100.00%,0.00%,0.00%,-31,-43,237.59,237.59,275.29,275.29
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0x55DA7FF0F238A844,True,100.00%,100.00%,0.00%,0.00%,-29,-37,234.29,234.29,119.44,119.44
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0x150E3BE9B7C78815,True,100.00%,100.00%,0.00%,0.00%,-30,-38,191.98,191.98,230.08,230.08
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,True,100.00%,100.00%,0.00%,0.00%,-25,-34,228.93,228.93,339.75,339.75
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0x44E5B4534F8DBC91,True,100.00%,100.00%,0.00%,0.00%,-32,-38,215.05,215.05,185.48,185.48
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,True,100.00%,100.00%,0.00%,0.00%,-30,-40,173.49,173.49,31.75,31.75
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0x83C6ECAC460B23F3,True,100.00%,100.00%,0.00%,0.00%,-39,-44,250.23,250.23,141.81,141.81
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0xE26E0464A4FE9291,True,100.00%,100.00%,0.00%,0.00%,-24,-30,218.72,218.72,250.78,250.78
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,True,100.00%,100.00%,0.00%,0.00%,-25,-33,218.15,218.15,96.64,96.64
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0xF1B028C6B39693A5,True,100.00%,100.00%,0.00%,0.00%,-35,-41,207.06,207.06,210.81,210.81
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0x18AEAF2D1A44956C,True,100.00%,100.00%,0.00%,0.00%,-25,-34,176.26,176.26,318.95,318.95
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0xBCB2E712F6D078E2,True,100.00%,100.00%,0.00%,0.00%,-27,-34,215.45,215.45,161.90,161.90
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0x4FB05AEE6FCA046D,True,100.00%,100.00%,0.00%,0.00%,-34,-44,231.05,231.05,237.90,237.90
2025-09-11T17:18:45.979262,0x24374C76B5CF8604,0x7AB893A1407FC78B,True,100.00%,100.00%,0.00%,0.00%,-27,-36,216.76,216.76,81.22,81.22
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0x8C3BDCC588440DCA,True,100.00%,100.00%,0.00%,0.00%,-30,-35,211.89,211.89,182.39,182.39
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0x7DE4C0586D06974B,True,100.00%,100.00%,0.00%,0.00%,-30,-38,233.58,233.58,291.45,291.45
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0xE465587BB61A99A9,True,100.00%,100.00%,0.00%,0.00%,-32,-38,204.81,204.81,403.08,403.08
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0x9579960F203ADE95,True,100.00%,100.00%,0.00%,0.00%,-31,-39,244.10,244.10,245.93,245.93
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0x258B330DDDAFDE9C,True,100.00%,100.00%,0.00%,0.00%,-38,-46,204.12,204.12,89.74,89.74
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0xECC4E0DBD527FC99,True,100.00%,100.00%,0.00%,0.00%,-33,-42,215.99,215.99,163.01,163.01
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0x0A833E78880C6DC5,True,100.00%,100.00%,0.00%,0.00%,-31,-43,237.59,237.59,275.29,275.29
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0x55DA7FF0F238A844,True,100.00%,100.00%,0.00%,0.00%,-29,-37,234.29,234.29,119.44,119.44
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0x150E3BE9B7C78815,True,100.00%,100.00%,0.00%,0.00%,-30,-38,191.98,191.98,230.08,230.08
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,True,100.00%,100.00%,0.00%,0.00%,-25,-34,228.93,228.93,339.75,339.75
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0x44E5B4534F8DBC91,True,100.00%,100.00%,0.00%,0.00%,-32,-38,215.05,215.05,185.48,185.48
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,True,100.00%,100.00%,0.00%,0.00%,-30,-40,173.49,173.49,31.75,31.75
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0x83C6ECAC460B23F3,True,100.00%,100.00%,0.00%,0.00%,-39,-44,250.23,250.23,141.81,141.81
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0xE26E0464A4FE9291,True,100.00%,100.00%,0.00%,0.00%,-24,-30,218.72,218.72,250.78,250.78
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,True,100.00%,100.00%,0.00%,0.00%,-25,-33,218.15,218.15,96.64,96.64
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0xF1B028C6B39693A5,True,100.00%,100.00%,0.00%,0.00%,-35,-41,207.06,207.06,210.81,210.81
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0x18AEAF2D1A44956C,True,100.00%,100.00%,0.00%,0.00%,-25,-34,176.26,176.26,318.95,318.95
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0xBCB2E712F6D078E2,True,100.00%,100.00%,0.00%,0.00%,-27,-34,215.45,215.45,161.90,161.90
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0x4FB05AEE6FCA046D,True,100.00%,100.00%,0.00%,0.00%,-43,-45,221.29,221.29,275.64,275.64
2025-09-11T17:18:47.021570,0x24374C76B5CF8604,0x7AB893A1407FC78B,True,100.00%,100.00%,0.00%,0.00%,-28,-34,224.89,224.89,388.27,388.27
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0x8C3BDCC588440DCA,True,100.00%,100.00%,0.00%,0.00%,-30,-35,211.89,211.89,182.39,182.39
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0x7DE4C0586D06974B,True,100.00%,100.00%,0.00%,0.00%,-30,-38,233.58,233.58,291.45,291.45
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0xE465587BB61A99A9,True,100.00%,100.00%,0.00%,0.00%,-32,-38,204.81,204.81,403.08,403.08
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0x9579960F203ADE95,True,100.00%,100.00%,0.00%,0.00%,-31,-39,244.10,244.10,245.93,245.93
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0x258B330DDDAFDE9C,True,100.00%,100.00%,0.00%,0.00%,-38,-46,204.12,204.12,89.74,89.74
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0xECC4E0DBD527FC99,True,100.00%,100.00%,0.00%,0.00%,-35,-43,226.48,226.48,463.61,463.61
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0x0A833E78880C6DC5,True,100.00%,100.00%,0.00%,0.00%,-32,-45,230.90,230.90,287.24,287.24
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0x55DA7FF0F238A844,True,100.00%,100.00%,0.00%,0.00%,-29,-35,224.65,224.65,133.29,133.29
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0x150E3BE9B7C78815,True,100.00%,100.00%,0.00%,0.00%,-28,-35,218.45,218.45,508.61,508.61
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,True,100.00%,100.00%,0.00%,0.00%,-27,-36,222.31,222.31,351.67,351.67
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0x44E5B4534F8DBC91,True,100.00%,100.00%,0.00%,0.00%,-30,-39,208.51,208.51,195.81,195.81
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,True,100.00%,100.00%,0.00%,0.00%,-30,-40,173.49,173.49,31.75,31.75
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0x83C6ECAC460B23F3,True,100.00%,100.00%,0.00%,0.00%,-39,-44,250.23,250.23,141.81,141.81
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0xE26E0464A4FE9291,True,100.00%,100.00%,0.00%,0.00%,-24,-30,218.72,218.72,250.78,250.78
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,True,100.00%,100.00%,0.00%,0.00%,-25,-33,218.15,218.15,96.64,96.64
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0xF1B028C6B39693A5,True,100.00%,100.00%,0.00%,0.00%,-35,-41,207.06,207.06,210.81,210.81
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0x18AEAF2D1A44956C,True,100.00%,100.00%,0.00%,0.00%,-25,-34,176.26,176.26,318.95,318.95
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0xBCB2E712F6D078E2,True,100.00%,100.00%,0.00%,0.00%,-27,-34,215.45,215.45,161.90,161.90
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0x4FB05AEE6FCA046D,True,100.00%,100.00%,0.00%,0.00%,-43,-45,221.29,221.29,275.64,275.64
2025-09-11T17:18:48.065937,0x24374C76B5CF8604,0x7AB893A1407FC78B,True,100.00%,100.00%,0.00%,0.00%,-28,-34,224.89,224.89,388.27,388.27
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0x8C3BDCC588440DCA,True,100.00%,100.00%,0.00%,0.00%,-30,-35,211.89,211.89,182.39,182.39
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0x7DE4C0586D06974B,True,100.00%,100.00%,0.00%,0.00%,-30,-38,233.58,233.58,291.45,291.45
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0xE465587BB61A99A9,True,100.00%,100.00%,0.00%,0.00%,-32,-38,204.81,204.81,403.08,403.08
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0x9579960F203ADE95,True,100.00%,100.00%,0.00%,0.00%,-31,-39,244.10,244.10,245.93,245.93
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0x258B330DDDAFDE9C,True,100.00%,100.00%,0.00%,0.00%,-38,-46,204.12,204.12,89.74,89.74
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0xECC4E0DBD527FC99,True,100.00%,100.00%,0.00%,0.00%,-35,-43,226.48,226.48,463.61,463.61
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0x0A833E78880C6DC5,True,100.00%,100.00%,0.00%,0.00%,-32,-45,230.90,230.90,287.24,287.24
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0x55DA7FF0F238A844,True,100.00%,100.00%,0.00%,0.00%,-29,-35,224.65,224.65,133.29,133.29
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0x150E3BE9B7C78815,True,100.00%,100.00%,0.00%,0.00%,-28,-35,218.45,218.45,508.61,508.61
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,True,100.00%,100.00%,0.00%,0.00%,-27,-36,222.31,222.31,351.67,351.67
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0x44E5B4534F8DBC91,True,100.00%,100.00%,0.00%,0.00%,-30,-39,208.51,208.51,195.81,195.81
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,True,100.00%,100.00%,0.00%,0.00%,-30,-38,186.63,186.63,308.50,308.50
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0x83C6ECAC460B23F3,True,100.00%,100.00%,0.00%,0.00%,-39,-46,245.59,245.59,153.95,153.95
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0xE26E0464A4FE9291,True,100.00%,100.00%,0.00%,0.00%,-22,-31,225.66,225.66,263.03,263.03
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,True,100.00%,100.00%,0.00%,0.00%,-26,-34,208.25,208.25,108.60,108.60
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0xF1B028C6B39693A5,True,100.00%,100.00%,0.00%,0.00%,-35,-42,214.95,214.95,222.10,222.10
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0x18AEAF2D1A44956C,True,100.00%,100.00%,0.00%,0.00%,-26,-34,166.18,166.18,65.27,65.27
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0xBCB2E712F6D078E2,True,100.00%,100.00%,0.00%,0.00%,-27,-34,215.45,215.45,161.90,161.90
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0x4FB05AEE6FCA046D,True,100.00%,100.00%,0.00%,0.00%,-43,-45,221.29,221.29,275.64,275.64
2025-09-11T17:18:49.108354,0x24374C76B5CF8604,0x7AB893A1407FC78B,True,100.00%,100.00%,0.00%,0.00%,-28,-34,224.89,224.89,388.27,388.27
2025-09-11T17:18:50.152072,0x24374C76B5CF8604,0x8C3BDCC588440DCA,True,100.00%,100.00%,0.00%,0.00%,-30,-37,199.38,199.38,152.03,152.03
2025-09-11T17:18:50.152072,0x24374C76B5CF8604,0x7DE4C0586D06974B,True,100.00%,100.00%,0.00%,0.00%,-32,-41,238.97,238.97,263.93,263.93
2025-09-11T17:18:50.152072,0x24374C76B5CF8604,0xE465587BB61A99A9,True,100.00%,100.00%,0.00%,0.00%,-30,-37,210.44,210.44,114.45,114.45
2025-09-11T17:18:50.152072,0x24374C76B5CF8604,0x9579960F203ADE95,True,100.00%,100.00%,0.00%,0.00%,-32,-42,231.82,231.82,223.65,223.65
2025-09-11T17:18:50.152072,0x24374C76B5CF8604,0x258B330DDDAFDE9C,True,100.00%,100.00%,0.00%,0.00%,-38,-46,204.12,204.12,89.74,89.74
2025-09-11T17:18:50.152072,0x24374C76B5CF8604,0xECC4E0DBD527FC99,True,100.00%,100.00%,0.00%,0.00%,-35,-43,226.48,226.48,463.61,463.61
2025-09-11T17:18:50.152072,0x24374C76B5CF8604,0x0A833E78880C6DC5,True,100.00%,100.00%,0.00%,0.00%,-32,-45,230.90,230.90,287.24,287.24
2025-09-11T17:18:50.152072,0x24374C76B5CF8604,0x55DA7FF0F238A844,True,100.00%,100.00%,0.00%,0.00%,-29,-35,224.65,224.65,133.29,133.29
2025-09-11T17:18:50.152072,0x24374C76B5CF8604,0x150E3BE9B7C78815,True,100.00%,100.00%,0.00%,0.00%,-28,-35,218.45,218.45,508.61,508.61
2025-09-11T17:18:50.152072,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,True,100.00%,100.00%,0.00%,0.00%,-27,-36,222.31,222.31,351.67,351.67
2025-09-11T17:18:50.152072,0x24374C76B5CF8604,0x44E5B4534F8DBC91,True,100.00%,100.00%,0.00%,0.00%,-30,-39,208.51,208.51,195.81,195.81
