timestamp,gateway_address,node_address,event_name,event_tag
2025-09-11T17:16:59.246436,0x24374C76B5CF8604,0x8C3BDCC588440DCA,NODE_LEFT,
2025-09-11T17:16:59.246538,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,NODE_LEFT,
2025-09-11T17:16:59.246610,0x24374C76B5CF8604,0xECC4E0DBD527FC99,NODE_LEFT,
2025-09-11T17:16:59.246680,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,NODE_LEFT,
2025-09-11T17:16:59.246751,0x24374C76B5CF8604,0x150E3BE9B7C78815,NODE_LEFT,
2025-09-11T17:16:59.246816,0x24374C76B5CF8604,0xE26E0464A4FE9291,NODE_LEFT,
2025-09-11T17:16:59.246876,0x24374C76B5CF8604,0x9579960F203ADE95,NODE_LEFT,
2025-09-11T17:16:59.246946,0x24374C76B5CF8604,0x55DA7FF0F238A844,NODE_LEFT,
2025-09-11T17:16:59.247018,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,NODE_LEFT,
2025-09-11T17:16:59.247085,0x24374C76B5CF8604,0x44E5B4534F8DBC91,NODE_LEFT,
2025-09-11T17:16:59.305290,0x24374C76B5CF8604,0xE465587BB61A99A9,NODE_LEFT,
2025-09-11T17:16:59.306371,0x24374C76B5CF8604,0x18AEAF2D1A44956C,NODE_LEFT,
2025-09-11T17:16:59.312220,0x24374C76B5CF8604,0x83C6ECAC460B23F3,NODE_LEFT,
2025-09-11T17:16:59.314218,0x24374C76B5CF8604,0x258B330DDDAFDE9C,NODE_LEFT,
2025-09-11T17:16:59.315266,0x24374C76B5CF8604,0xBCB2E712F6D078E2,NODE_LEFT,
2025-09-11T17:16:59.323232,0x24374C76B5CF8604,0xF1B028C6B39693A5,NODE_LEFT,
2025-09-11T17:16:59.324281,0x24374C76B5CF8604,0x4FB05AEE6FCA046D,NODE_LEFT,
2025-09-11T17:16:59.326285,0x24374C76B5CF8604,0x7AB893A1407FC78B,NODE_LEFT,
2025-09-11T17:16:59.328222,0x24374C76B5CF8604,0x0A833E78880C6DC5,NODE_LEFT,
2025-09-11T17:16:59.330289,0x24374C76B5CF8604,0x7DE4C0586D06974B,NODE_LEFT,
2025-09-11T17:17:01.795841,0x24374C76B5CF8604,0x8C3BDCC588440DCA,NODE_JOINED,
2025-09-11T17:17:01.819666,0x24374C76B5CF8604,0x7DE4C0586D06974B,NODE_JOINED,
2025-09-11T17:17:01.842656,0x24374C76B5CF8604,0xE465587BB61A99A9,NODE_JOINED,
2025-09-11T17:17:01.877632,0x24374C76B5CF8604,0x9579960F203ADE95,NODE_JOINED,
2025-09-11T17:17:01.888593,0x24374C76B5CF8604,0x258B330DDDAFDE9C,NODE_JOINED,
2025-09-11T17:17:01.991779,0x24374C76B5CF8604,0xECC4E0DBD527FC99,NODE_JOINED,
2025-09-11T17:17:02.096537,0x24374C76B5CF8604,0x0A833E78880C6DC5,NODE_JOINED,
2025-09-11T17:17:02.107477,0x24374C76B5CF8604,0x55DA7FF0F238A844,NODE_JOINED,
2025-09-11T17:17:02.134591,0x24374C76B5CF8604,0x150E3BE9B7C78815,NODE_JOINED,
2025-09-11T17:17:02.153586,0x24374C76B5CF8604,0xFDB6CC02C854CF1E,NODE_JOINED,
2025-09-11T17:17:02.210385,0x24374C76B5CF8604,0x44E5B4534F8DBC91,NODE_JOINED,
2025-09-11T17:17:02.223394,0x24374C76B5CF8604,0x3EF06E4B72E98CCD,NODE_JOINED,
2025-09-11T17:17:02.233500,0x24374C76B5CF8604,0x83C6ECAC460B23F3,NODE_JOINED,
2025-09-11T17:17:02.292790,0x24374C76B5CF8604,0xE26E0464A4FE9291,NODE_JOINED,
2025-09-11T17:17:02.303615,0x24374C76B5CF8604,0xA95D8A2DF55E6C44,NODE_JOINED,
2025-09-11T17:17:02.349555,0x24374C76B5CF8604,0xF1B028C6B39693A5,NODE_JOINED,
