timestamp,gateway_address,schedule_id,connected_nodes,avg_latency_ms,avg_pdr_downlink_radio,avg_pdr_uplink_radio,latest_node_tx_count,latest_node_rx_count,latest_gw_tx_count,latest_gw_rx_count
2025-09-11T17:17:55.869358,0x24374C76B5CF8604,1,20,223.29,1,1,325,325,325,325
2025-09-11T17:17:56.909316,0x24374C76B5CF8604,1,20,223.25,1,1,332,332,332,332
2025-09-11T17:17:57.939908,0x24374C76B5CF8604,1,20,222.3,1,1,339,339,339,339
2025-09-11T17:17:58.978560,0x24374C76B5CF8604,1,20,221.5,1,1,344,344,344,344
2025-09-11T17:18:00.028090,0x24374C76B5CF8604,1,20,222.39,1,1,350,350,350,350
2025-09-11T17:18:01.073235,0x24374C76B5CF8604,1,20,221.31,1,1,354,354,354,354
2025-09-11T17:18:02.123560,0x24374C76B5CF8604,1,20,220.82,1,1,360,360,360,360
2025-09-11T17:18:03.167612,0x24374C76B5CF8604,1,20,219.82,1,1,368,368,368,368
2025-09-11T17:18:04.212917,0x24374C76B5CF8604,1,20,220.22,1,1,378,378,378,378
2025-09-11T17:18:05.262119,0x24374C76B5CF8604,1,20,218.74,1,1,384,384,384,384
2025-09-11T17:18:06.312410,0x24374C76B5CF8604,1,20,217.88,1,1,391,391,391,391
2025-09-11T17:18:07.357729,0x24374C76B5CF8604,1,20,217.78,1,1,397,397,397,397
2025-09-11T17:18:08.406282,0x24374C76B5CF8604,1,20,219.66,1,1,403,403,403,403
2025-09-11T17:18:09.454418,0x24374C76B5CF8604,1,20,220.29,1,1,412,412,412,412
2025-09-11T17:18:10.505539,0x24374C76B5CF8604,1,20,218.51,1,1,417,417,417,417
2025-09-11T17:18:11.557453,0x24374C76B5CF8604,1,20,217.82,1,1,424,424,424,424
2025-09-11T17:18:12.606097,0x24374C76B5CF8604,1,20,217.92,1,1,431,431,431,431
2025-09-11T17:18:13.650543,0x24374C76B5CF8604,1,20,218.08,1,1,438,438,438,438
2025-09-11T17:18:14.697736,0x24374C76B5CF8604,1,20,215.53,1,1,445,445,445,445
2025-09-11T17:18:15.751254,0x24374C76B5CF8604,1,20,216.77,1,1,451,451,451,451
2025-09-11T17:18:16.802659,0x24374C76B5CF8604,1,20,218.29,1,1,457,457,457,457
2025-09-11T17:18:17.856995,0x24374C76B5CF8604,1,20,219.21,1,1,465,465,465,465
2025-09-11T17:18:18.894998,0x24374C76B5CF8604,1,20,218.63,1,1,472,472,472,472
2025-09-11T17:18:19.946509,0x24374C76B5CF8604,1,20,216.79,1,1,479,479,479,479
2025-09-11T17:18:20.995719,0x24374C76B5CF8604,1,20,216.7,1,1,483,483,483,483
2025-09-11T17:18:22.046752,0x24374C76B5CF8604,1,20,219.63,1,1,492,492,492,492
2025-09-11T17:18:23.095289,0x24374C76B5CF8604,1,20,219.8,1,1,497,497,497,497
2025-09-11T17:18:24.137744,0x24374C76B5CF8604,1,20,217.96,1,1,504,504,504,504
2025-09-11T17:18:25.169817,0x24374C76B5CF8604,1,20,217.76,1,1,511,511,511,511
2025-09-11T17:18:26.211195,0x24374C76B5CF8604,1,20,217.78,1,1,514,514,514,514
2025-09-11T17:18:27.245967,0x24374C76B5CF8604,1,20,217.79,1,1,521,521,521,521
2025-09-11T17:18:28.283570,0x24374C76B5CF8604,1,20,218.39,1,1,527,527,527,527
2025-09-11T17:18:29.325760,0x24374C76B5CF8604,1,20,216.74,1,1,537,537,537,537
2025-09-11T17:18:30.369614,0x24374C76B5CF8604,1,20,216.06,1,1,544,544,544,544
2025-09-11T17:18:31.409358,0x24374C76B5CF8604,1,20,216.86,1,1,551,551,551,551
2025-09-11T17:18:32.439306,0x24374C76B5CF8604,1,20,217.61,1,1,558,558,558,558
2025-09-11T17:18:33.479875,0x24374C76B5CF8604,1,20,216.06,1,1,565,565,565,565
2025-09-11T17:18:34.521553,0x24374C76B5CF8604,1,20,216.54,1,1,571,571,571,571
2025-09-11T17:18:35.563917,0x24374C76B5CF8604,1,20,217.29,1,1,576,576,576,576
2025-09-11T17:18:36.605080,0x24374C76B5CF8604,1,20,217.22,1,1,581,581,581,581
2025-09-11T17:18:37.637787,0x24374C76B5CF8604,1,20,217.17,1,1,588,588,588,588
2025-09-11T17:18:38.678354,0x24374C76B5CF8604,1,20,216.91,1,1,591,591,591,591
2025-09-11T17:18:39.715598,0x24374C76B5CF8604,1,20,217.02,1,1,598,598,598,598
2025-09-11T17:18:40.757152,0x24374C76B5CF8604,1,20,216.72,1,1,604,604,604,604
2025-09-11T17:18:41.799628,0x24374C76B5CF8604,1,20,216.41,1,1,611,611,611,611
2025-09-11T17:18:42.846213,0x24374C76B5CF8604,1,20,214.39,1,1,619,619,619,619
2025-09-11T17:18:43.906899,0x24374C76B5CF8604,1,20,215.1,1,1,625,625,625,625
2025-09-11T17:18:44.940431,0x24374C76B5CF8604,1,20,215.51,1,1,637,637,637,637
2025-09-11T17:18:45.978459,0x24374C76B5CF8604,1,20,215.68,1,1,643,643,643,643
2025-09-11T17:18:47.020639,0x24374C76B5CF8604,1,20,216.39,1,1,650,650,650,650
2025-09-11T17:18:48.065307,0x24374C76B5CF8604,1,20,216.77,1,1,656,656,656,656
2025-09-11T17:18:49.107624,0x24374C76B5CF8604,1,20,216.93,1,1,662,662,662,662
2025-09-11T17:18:50.151518,0x24374C76B5CF8604,1,20,215.53,1,1,669,669,669,669
2025-09-11T17:18:51.193378,0x24374C76B5CF8604,1,20,215.27,1,1,675,675,675,675
2025-09-11T17:18:52.238797,0x24374C76B5CF8604,1,20,217.94,1,1,682,682,682,682
2025-09-11T17:18:53.280805,0x24374C76B5CF8604,1,20,216.8,1,1,688,688,688,688
2025-09-11T17:18:54.324649,0x24374C76B5CF8604,1,20,217.03,1,1,694,694,694,694
2025-09-11T17:18:55.371659,0x24374C76B5CF8604,1,20,216.92,1,1,698,698,698,698
2025-09-11T17:18:56.415826,0x24374C76B5CF8604,1,20,214.95,1,1,704,704,704,704
2025-09-11T17:18:57.460481,0x24374C76B5CF8604,1,20,216.72,1,1,713,713,713,713
2025-09-11T17:18:58.495895,0x24374C76B5CF8604,1,20,217.43,1,1,720,720,720,720
2025-09-11T17:18:59.523046,0x24374C76B5CF8604,1,20,216.67,1,1,727,727,727,727
2025-09-11T17:19:00.562008,0x24374C76B5CF8604,1,20,218.91,1,1,732,732,732,732
2025-09-11T17:19:01.605281,0x24374C76B5CF8604,1,20,218.56,1,1,741,741,741,741
2025-09-11T17:19:02.648234,0x24374C76B5CF8604,1,20,219.29,1,1,747,747,747,747
2025-09-11T17:19:03.693935,0x24374C76B5CF8604,1,20,217.83,1,1,754,754,754,754
2025-09-11T17:19:04.734882,0x24374C76B5CF8604,1,20,216.6,1,1,760,760,760,760
2025-09-11T17:19:05.778251,0x24374C76B5CF8604,1,20,218.14,1,1,766,766,766,766
2025-09-11T17:19:06.823340,0x24374C76B5CF8604,1,20,218.25,1,1,773,773,773,773
2025-09-11T17:19:07.870664,0x24374C76B5CF8604,1,20,218.67,1,1,779,779,779,779
2025-09-11T17:19:08.916243,0x24374C76B5CF8604,1,20,218.73,1,1,785,785,785,785
2025-09-11T17:19:09.962896,0x24374C76B5CF8604,1,20,219.91,1,1,791,791,791,791
2025-09-11T17:19:11.002861,0x24374C76B5CF8604,1,20,220.69,1,1,800,800,800,800
2025-09-11T17:19:12.038902,0x24374C76B5CF8604,1,20,221.31,1,1,806,806,806,806
2025-09-11T17:19:13.077864,0x24374C76B5CF8604,1,20,221,1,1,813,813,813,813
2025-09-11T17:19:14.118201,0x24374C76B5CF8604,1,20,221.15,1,1,820,820,820,820
2025-09-11T17:19:15.155281,0x24374C76B5CF8604,1,20,221.3,1,1,826,826,826,826
2025-09-11T17:19:16.202356,0x24374C76B5CF8604,1,20,221.15,1,1,833,833,833,833
2025-09-11T17:19:17.248549,0x24374C76B5CF8604,1,20,220.14,1,1,839,839,839,839
2025-09-11T17:19:18.288035,0x24374C76B5CF8604,1,20,221.54,1,1,845,845,845,845
2025-09-11T17:19:19.334268,0x24374C76B5CF8604,1,20,222.08,1,1,852,852,852,852
2025-09-11T17:19:20.378848,0x24374C76B5CF8604,1,20,220.63,1,1,857,857,857,857
2025-09-11T17:19:21.422234,0x24374C76B5CF8604,1,20,220.58,1,1,863,863,863,863
2025-09-11T17:19:22.467719,0x24374C76B5CF8604,1,20,220.25,1,1,869,869,869,869
2025-09-11T17:19:23.509567,0x24374C76B5CF8604,1,20,220.47,1,1,879,879,879,879
2025-09-11T17:19:24.555924,0x24374C76B5CF8604,1,20,220.43,1,1,885,885,885,885
2025-09-11T17:19:25.601824,0x24374C76B5CF8604,1,20,219.81,1,1,892,892,892,892
2025-09-11T17:19:26.624202,0x24374C76B5CF8604,1,20,220.01,1,1,899,899,899,899
2025-09-11T17:19:27.681756,0x24374C76B5CF8604,1,20,221.9,1,1,905,905,905,905
2025-09-11T17:19:28.743784,0x24374C76B5CF8604,1,20,222.68,1,1,911,911,911,911
2025-09-11T17:19:29.800065,0x24374C76B5CF8604,1,20,221.12,1,1,917,917,917,917
2025-09-11T17:19:30.856833,0x24374C76B5CF8604,1,20,221.32,1,1,923,923,923,923
2025-09-11T17:19:31.915694,0x24374C76B5CF8604,1,20,220.25,1,1,931,931,931,931
2025-09-11T17:19:32.976520,0x24374C76B5CF8604,1,20,220.8,1,1,939,939,939,939
2025-09-11T17:19:34.036850,0x24374C76B5CF8604,1,20,220.25,1,1,945,945,945,945
2025-09-11T17:19:35.094216,0x24374C76B5CF8604,1,20,220.49,1,1,951,951,951,951
2025-09-11T17:19:36.152985,0x24374C76B5CF8604,1,20,222.01,1,1,958,958,958,958
2025-09-11T17:19:37.212983,0x24374C76B5CF8604,1,20,222.04,1,1,963,963,963,963
2025-09-11T17:19:38.273043,0x24374C76B5CF8604,1,20,220.88,1,1,968,968,968,968
2025-09-11T17:19:39.332212,0x24374C76B5CF8604,1,20,219.6,1,1,975,975,975,975
